id,name,is_closed,image_url,url,mobile_url,phone,display_phone,address,display_address,latitude,longitude,review_count,categories,rating,rating_image_url,rating_image_url_small,rating_image_url_large,snippet_image_url
michael-mina-san-francisco-2,Michael Mina,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/sFqkeaicCljOYhnbdAhgFg/ms.jpg,http://www.yelp.com/biz/michael-mina-san-francisco-2,http://m.yelp.com/biz/michael-mina-san-francisco-2,4153979222,1-415-397-9222,252 California St,252 California St,37.7934609,-122.3996416,850,American (New),4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media1.fl.yelpcdn.com/photo/EejQLG8Yc_sa25NDKpZBbw/ms.jpg
hillstone-san-francisco-5,Hillstone,FALSE,,http://www.yelp.com/biz/hillstone-san-francisco-5,http://m.yelp.com/biz/hillstone-san-francisco-5,4153929280,1-415-392-9280,1800 Montgomery St,1800 Montgomery St,37.8057126,-122.4052805,5,American (Traditional),3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media4.fl.yelpcdn.com/assets/srv0/yelp_styleguide/cc4afe21892e/assets/img/default_avatars/user_medium_square.png
troya-san-francisco-3,Troya,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/22zGM1IOl_9FnvOnoTJBSg/ms.jpg,http://www.yelp.com/biz/troya-san-francisco-3,http://m.yelp.com/biz/troya-san-francisco-3,4155631000,1-415-563-1000,2125 Fillmore St,2125 Fillmore St,37.78937439,-122.4340761,306,Mediterranean,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media3.fl.yelpcdn.com/photo/sUzKfusy5lyLq_LRULq7HA/ms.jpg
orale-orale-san-francisco,Orale Orale,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/lugdr81QkOeiKcAxIYo0CQ/ms.jpg,http://www.yelp.com/biz/orale-orale-san-francisco,http://m.yelp.com/biz/orale-orale-san-francisco,4152919772,1-415-291-9772,113 Sacramento St,113 Sacramento St,37.7944345,-122.3969439,453,Mexican,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media3.fl.yelpcdn.com/photo/sUzKfusy5lyLq_LRULq7HA/ms.jpg
golden-flower-vietnamese-restaurant-san-francisco,Golden Flower Vietnamese Restaurant,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/dEbk8Y6PUm1DugKvUf_bYg/ms.jpg,http://www.yelp.com/biz/golden-flower-vietnamese-restaurant-san-francisco,http://m.yelp.com/biz/golden-flower-vietnamese-restaurant-san-francisco,4154336469,1-415-433-6469,667 Jackson St,667 Jackson St,37.7959435,-122.4061956,347,Vietnamese,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media4.fl.yelpcdn.com/photo/nPZtQX9Vg2wrkxc6JLEJ9w/ms.jpg
456-deli-cafe-san-francisco,456 Deli Cafe,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/u5Xj4ujKom6RVTmIhfE-eA/ms.jpg,http://www.yelp.com/biz/456-deli-cafe-san-francisco,http://m.yelp.com/biz/456-deli-cafe-san-francisco,4159562481,1-415-956-2481,456 Montgomery St,456 Montgomery St,37.79364963,-122.4028914,2,Delis,5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,http://s3-media4.fl.yelpcdn.com/photo/DgCwO7PFIELrlEl-QsAf6g/ms.jpg
jacobs-diner-san-francisco,Jacob's Diner,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/kOtuO3XLDOy0a_xMaILvuw/ms.jpg,http://www.yelp.com/biz/jacobs-diner-san-francisco,http://m.yelp.com/biz/jacobs-diner-san-francisco,4154742030,1-415-474-2030,1428 Polk St,1428 Polk St,37.78997071,-122.4205061,89,Burgers,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media3.fl.yelpcdn.com/photo/uIoXilJPg6_PGT6PCX53yA/ms.jpg
spqr-san-francisco,SPQR,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/6Cnys3igm-Ji-np_zB0ZkA/ms.jpg,http://www.yelp.com/biz/spqr-san-francisco,http://m.yelp.com/biz/spqr-san-francisco,4157717779,1-415-771-7779,1911 Fillmore St,1911 Fillmore St,37.78731801,-122.4335571,1551,Italian,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media2.fl.yelpcdn.com/photo/r1Q-0ycRvgQLLau_4oFyHQ/ms.jpg
angel-cafe-and-deli-san-francisco,Angel Cafe & Deli,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/dYTJC4xNwCJwgHRWmhe0jw/ms.jpg,http://www.yelp.com/biz/angel-cafe-and-deli-san-francisco,http://m.yelp.com/biz/angel-cafe-and-deli-san-francisco,4159313467,1-415-931-3467,700 Geary St,700 Geary St,37.7866592,-122.4150925,201,Coffee & Tea,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media3.fl.yelpcdn.com/photo/gmnhMREp7dantEAUAzisug/ms.jpg
mrs-ts-cafe-san-francisco,Mrs T's Cafe,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/jwpp6Wl9BvBBL8jdEJoWBg/ms.jpg,http://www.yelp.com/biz/mrs-ts-cafe-san-francisco,http://m.yelp.com/biz/mrs-ts-cafe-san-francisco,4159826663,1-415-982-6663,809 Montgomery St,809 Montgomery St,37.79673767,-122.403862,35,Korean,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media2.fl.yelpcdn.com/photo/ROBrUS0IRhBS4JnKOS47GA/ms.jpg
alex-gourmet-burrito-san-francisco,Alex Gourmet Burrito,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/RxXr-lctXPYhh9XW-8RGBQ/ms.jpg,http://www.yelp.com/biz/alex-gourmet-burrito-san-francisco,http://m.yelp.com/biz/alex-gourmet-burrito-san-francisco,4153621384,1-415-362-1384,545 Sansome St,545 Sansome St,37.79546356,-122.4018707,100,Mexican,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media1.fl.yelpcdn.com/photo/5aFjpJPKZmOpw4oCb-r4xA/ms.jpg
tokyo-express-restaurant-san-francisco,Tokyo Express Restaurant,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/9L621IXZinMnjjXJib8o8A/ms.jpg,http://www.yelp.com/biz/tokyo-express-restaurant-san-francisco,http://m.yelp.com/biz/tokyo-express-restaurant-san-francisco,4159563040,1-415-956-3040,660 Sacramento St,660 Sacramento St,37.79388,-122.404,202,Sushi Bars,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media4.fl.yelpcdn.com/photo/RN92bV4r74SCNmKhsdS7Ow/ms.jpg
jackson-fillmore-trattoria-san-francisco,Jackson Fillmore Trattoria,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/wU6y6ee5ujOwCyZran0ptg/ms.jpg,http://www.yelp.com/biz/jackson-fillmore-trattoria-san-francisco,http://m.yelp.com/biz/jackson-fillmore-trattoria-san-francisco,4153465288,1-415-346-5288,2506 Fillmore St,2506 Fillmore St,37.7927033,-122.4344669,363,Italian,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media2.fl.yelpcdn.com/photo/mLf2TsLXrZa_R8Q605RsGg/ms.jpg
mangos-taqueria-and-cantina-san-francisco,Mango's Taqueria and Cantina,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/XaL7v-Wh6kpIjnOc8x3MgQ/ms.jpg,http://www.yelp.com/biz/mangos-taqueria-and-cantina-san-francisco,http://m.yelp.com/biz/mangos-taqueria-and-cantina-san-francisco,4154345000,1-415-434-5000,"Pier 39', u'Space P-214",Pier 39,37.80986024,-122.4102071,265,Mexican,2.5,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c7fb9aff59f9/ico/stars/v1/stars_2_half.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/8e8633e5f8f0/ico/stars/v1/stars_small_2_half.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d63e3add9901/ico/stars/v1/stars_large_2_half.png,http://s3-media4.fl.yelpcdn.com/photo/9RBh5nS8PBVgJ3O9_1nWlw/ms.jpg
boudin-sourdough-bakery-and-cafe-san-francisco-3,Boudin Sourdough Bakery & Cafe,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/irE1BfIInfgEiTnd5x5k4w/ms.jpg,http://www.yelp.com/biz/boudin-sourdough-bakery-and-cafe-san-francisco-3,http://m.yelp.com/biz/boudin-sourdough-bakery-and-cafe-san-francisco-3,4157761849,1-415-776-1849,2890 Taylor St,2890 Taylor St,37.80862547,-122.4157935,56,Bakeries,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media3.fl.yelpcdn.com/photo/pUMKpKYAkmMvSfs4USuYFA/ms.jpg
sweet-maple-san-francisco,Sweet Maple,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/M0Dn7bCuJ3ihRzp-uyv0kQ/ms.jpg,http://www.yelp.com/biz/sweet-maple-san-francisco,http://m.yelp.com/biz/sweet-maple-san-francisco,4156559169,1-415-655-9169,2101 Sutter St,2101 Sutter St,37.78573568,-122.4350777,1633,American (Traditional),4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media2.fl.yelpcdn.com/photo/wACOxlE16Q5XXvjSkrX1cA/ms.jpg
roam-artisan-burgers-san-francisco-3,Roam Artisan Burgers,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/v1ZXD2Bk5f6Npb8g5rIsug/ms.jpg,http://www.yelp.com/biz/roam-artisan-burgers-san-francisco-3,http://m.yelp.com/biz/roam-artisan-burgers-san-francisco-3,4158007801,1-415-800-7801,1923 Fillmore St,1923 Fillmore St,37.787682,-122.433853,680,Burgers,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media2.fl.yelpcdn.com/photo/33WmpD1F_fCsR3Ot9_C7Dg/ms.jpg
the-boiling-shrimp-san-francisco-2,The Boiling Shrimp,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/TxEDcHvxDzD0LmJktAPvPA/ms.jpg,http://www.yelp.com/biz/the-boiling-shrimp-san-francisco-2,http://m.yelp.com/biz/the-boiling-shrimp-san-francisco-2,4156587168,1-415-658-7168,150 Waverly Pl,150 Waverly Pl,37.7948189,-122.4067764,39,Cajun/Creole,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media2.fl.yelpcdn.com/photo/Rk6GNSvinbhc2hTIODehZg/ms.jpg
laurel-court-restaurant-and-bar-san-francisco-4,Laurel Court Restaurant & Bar,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/9ZjnrdSy7px4WfjYouMufQ/ms.jpg,http://www.yelp.com/biz/laurel-court-restaurant-and-bar-san-francisco-4,http://m.yelp.com/biz/laurel-court-restaurant-and-bar-san-francisco-4,4157725260,1-415-772-5260,950 Mason Street,950 Mason Street,37.792728,-122.410487,200,Bars,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media3.fl.yelpcdn.com/photo/gYlPNXMiPyHKoUI4QfDqDQ/ms.jpg
aato-korean-fusion-san-francisco,Aato Korean Fusion,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/SouEvrbnXllXEiH4GnsmKg/ms.jpg,http://www.yelp.com/biz/aato-korean-fusion-san-francisco,http://m.yelp.com/biz/aato-korean-fusion-san-francisco,4152922368,1-415-292-2368,1449 Lombard St,1449 Lombard St,37.800996,-122.42548,35,Korean,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media3.fl.yelpcdn.com/photo/xT57o6mnfeNcLiCjeUC6lQ/ms.jpg
johnny-rockets-san-francisco,Johnny Rockets,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/disZhd-Gq4HThJgir0eBCQ/ms.jpg,http://www.yelp.com/biz/johnny-rockets-san-francisco,http://m.yelp.com/biz/johnny-rockets-san-francisco,4156939120,1-415-693-9120,"Fisherman's Wharf"", u'81 Jefferson St.",Fisherman's Wharf,37.80839615,-122.4138576,99,Burgers,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media1.fl.yelpcdn.com/photo/J6sRLUukKUbytcu_p7wXGw/ms.jpg
cool-tea-bar-san-francisco,Cool Tea Bar,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/kyzH5wxmskuIZUH0BOHyZw/ms.jpg,http://www.yelp.com/biz/cool-tea-bar-san-francisco,http://m.yelp.com/biz/cool-tea-bar-san-francisco,4157818312,1-415-781-8312,"728 Pacific Ave', u'Ste 118",728 Pacific Ave,37.79701433,-122.4075187,368,Cafes,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media1.fl.yelpcdn.com/photo/hdLOAZLSlVZBQJmjXtToQg/ms.jpg
fat-angel-san-francisco,Fat Angel,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/r6ENVsMc3q7jPx-I_hgK0w/ms.jpg,http://www.yelp.com/biz/fat-angel-san-francisco,http://m.yelp.com/biz/fat-angel-san-francisco,4155253013,1-415-525-3013,1740 O'Farrell St,1740 O'Farrell St,37.78338529,-122.4331856,679,Wine Bars,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media2.fl.yelpcdn.com/photo/AB6ud0Rl3Sec4Vk4TS31Lg/ms.jpg
justa-bite-san-francisco,Justa Bite,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/Onghot1vss6RFzd9Ox4ODw/ms.jpg,http://www.yelp.com/biz/justa-bite-san-francisco,http://m.yelp.com/biz/justa-bite-san-francisco,4159861186,1-415-986-1186,725 Columbus Ave,725 Columbus Ave,37.8013649,-122.4120331,36,Sandwiches,2.5,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c7fb9aff59f9/ico/stars/v1/stars_2_half.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/8e8633e5f8f0/ico/stars/v1/stars_small_2_half.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d63e3add9901/ico/stars/v1/stars_large_2_half.png,http://s3-media3.fl.yelpcdn.com/photo/AHf5BFbSENSFg4wa1vgRKg/ms.jpg
piccadilly-fish-and-chips-san-francisco,Piccadilly Fish & Chips,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/BymGzuwXCc7siLGQWdJ_Kg/ms.jpg,http://www.yelp.com/biz/piccadilly-fish-and-chips-san-francisco,http://m.yelp.com/biz/piccadilly-fish-and-chips-san-francisco,4157716477,1-415-771-6477,1348 Polk St,1348 Polk St,37.7894655,-122.4202872,229,Fish & Chips,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media2.fl.yelpcdn.com/photo/7lJRPr_avKmsbM2_J0XAqg/ms.jpg
the-tipsy-pig-san-francisco-2,The Tipsy Pig,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/-IZHsMwNB2yQKcQUGnYW2Q/ms.jpg,http://www.yelp.com/biz/the-tipsy-pig-san-francisco-2,http://m.yelp.com/biz/the-tipsy-pig-san-francisco-2,4152922300,1-415-292-2300,2231 Chestnut St,2231 Chestnut St,37.80026599,-122.4400819,1214,Gastropubs,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media3.fl.yelpcdn.com/photo/Hyjc47cbQHRmjQ1tZLoj6w/ms.jpg
kiss-seafood-san-francisco,Kiss Seafood,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/htGsZM0FBCxPBN1-ON4AMA/ms.jpg,http://www.yelp.com/biz/kiss-seafood-san-francisco,http://m.yelp.com/biz/kiss-seafood-san-francisco,4154742866,1-415-474-2866,1700 Laguna St,1700 Laguna St,37.78718,-122.42843,487,Japanese,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media2.fl.yelpcdn.com/photo/9qN0YNVpq7U3cPujDN5tHg/ms.jpg
enjoy-vegetarian-restaurant-san-francisco-2,Enjoy Vegetarian Restaurant,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/lOVxgceFdfgJME9E9tueTQ/ms.jpg,http://www.yelp.com/biz/enjoy-vegetarian-restaurant-san-francisco-2,http://m.yelp.com/biz/enjoy-vegetarian-restaurant-san-francisco-2,4159567868,1-415-956-7868,839 Kearny St,839 Kearny St,37.7958069,-122.4052277,303,Vegan,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media3.fl.yelpcdn.com/photo/yC1y--k-DmLpKFqSx2WM7w/ms.jpg
specs-twelve-adler-museum-cafe-san-francisco-2,Specs' Twelve Adler Museum Cafe,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/AS0prslnKcw7VK1yapNyWA/ms.jpg,http://www.yelp.com/biz/specs-twelve-adler-museum-cafe-san-francisco-2,http://m.yelp.com/biz/specs-twelve-adler-museum-cafe-san-francisco-2,4154214112,1-415-421-4112,12 William Saroyan Pl,12 William Saroyan Pl,37.797645,-122.405946,271,Bars,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media4.fl.yelpcdn.com/photo/kAJTuG5r6YjeijCjFPFozg/ms.jpg
china-house-bar-and-restaurant-san-francisco,China House Bar & Restaurant,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/iOtIPWlNoh9Sf3u92ebTQg/ms.jpg,http://www.yelp.com/biz/china-house-bar-and-restaurant-san-francisco,http://m.yelp.com/biz/china-house-bar-and-restaurant-san-francisco,4153623838,1-415-362-3838,2237 Powell St,2237 Powell St,37.80548859,-122.4121246,58,Chinese,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media2.fl.yelpcdn.com/photo/L0GZkdlnJ2tuBbxFD7jnHQ/ms.jpg
asian-chinese-food-san-francisco,Asia Chinese Food,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/os_hfeC0sQQRwBLptOPYrg/ms.jpg,http://www.yelp.com/biz/asian-chinese-food-san-francisco,http://m.yelp.com/biz/asian-chinese-food-san-francisco,4156758837,1-415-675-8837,350 Bay St,350 Bay St,37.80577764,-122.4127874,28,Chinese,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media2.fl.yelpcdn.com/photo/4D6mn75m19f5RDmD68oq6g/ms.jpg
wong-lee-bakery-san-francisco,Wong Lee Bakery,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/lsUeJBXVR8BotgPSbs-rSw/ms.jpg,http://www.yelp.com/biz/wong-lee-bakery-san-francisco,http://m.yelp.com/biz/wong-lee-bakery-san-francisco,4159863759,1-415-986-3759,732 Jackson St,732 Jackson St,37.79599495,-122.4072714,55,Bakeries,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media2.fl.yelpcdn.com/photo/ZqOsFk_TIinQQn4XZPApxA/ms.jpg
